name,lat,lng,address,zone,uid,_geo/lat,_geo/lng,searchScore,popularityScore,lat_scaled,lng_scaled,cluster
Behala Debdaru Fatak,22.5026506,88.3174747,"Debdaru Fatak, Ward 131, Kolkata - 700034, WB, India",CCU-S,sOdN3rI,22.5026506,88.3174747,0,,-0.866132209,-1.321788205,3
Behala Adarsha Pally,22.499989,88.327632,"Behala, Kolkata - 700053, WB, India",CCU-S,opAayz5,22.499989,88.327632,0,,-0.905431487,-1.040353222,3
Selimpur Pally,22.505087,88.368149,"Dhakuria, Kolkata - 700068, WB, India",CCU-S,pWrVyDu,22.505087,88.368149,0,,-0.830158072,0.082277909,1
Shibmandir Sarbojanin Durgotsab,22.510822,88.349388,"Lake Temple Road, Ward 87, Kolkata - 700053, WB, India",CCU-S,FqhzR0f,22.510822,88.349388,0,,-0.745479173,-0.43754544,1
Kidderpore 25 Pally,22.539078,88.326538,"Watganj, Kolkata - 700023, WB, India",CCU-S,IGAey1e,22.539078,88.326538,0,,-0.328271327,-1.070665399,3
Behala Mukul Sangha,22.503359,88.313705,"Behala, Kolkata - 700034, WB, India",CCU-S,cwYhx9i,22.503359,88.313705,0,,-0.855672482,-1.426237759,3
Santoshpur Trikone Park,22.492996,88.378448,"Bapuji Nagar, Kolkata - 700075, WB, India",CCU-S,YCmYdu4,22.492996,88.378448,0,,-1.008685113,0.367639067,1
Kidderpore Kabitirtha,22.541059,88.321495,"Kabitirtha Saradotsab, Ram Kamal Street, Watganj, Kolkata - 700023, WB, India",CCU-S,vQWwE3k,22.541059,88.321495,0,,-0.2990213,-1.210395112,3
Kendua Shanti Sangha,22.472073,88.381544,"ShantiSangha Playground, Ward 101, Kolkata - 700084, WB, India",CCU-S,49CithP,22.472073,88.381544,0,,-1.317619137,0.453421972,1
Abasar Sarbojonin,22.527562,88.348897,"Rakhal Mukherjee Road, Ward 72, Kolkata - 700053, WB, India",CCU-S,dqtemFG,22.527562,88.348897,0,,-0.498308329,-0.4511499,1
Goal Math,22.526427,88.349862,"Bakul Bagan Road, Bhowanipore, Kolkata - 700025, WB, India",CCU-S,RQJXWYZ,22.526427,88.349862,0,,-0.515066926,-0.424412011,1
Jatra Suru Sangha,22.470616,88.377714,"Shreeram Enclave, 5/1, EM Bypass, Panchasayar, Kolkata - 700084, WB, India",CCU-S,BdIldWL,22.470616,88.377714,0,,-1.339132154,0.347301647,1
Abasarika Club,22.508394,88.369281,"Dakuria Kali Bari Lane, Dhakuria, Kolkata - 700031, WB, India",CCU-S,ux0EDyd,22.508394,88.369281,0,,-0.78132928,0.113642977,1
Manoharpukur Youngs,22.518682,88.356214,"Mahanirban Math, Rash Behari Avenue, Manoharpukur, Kolkata - 700029, WB, India",CCU-S,IaNPX0e,22.518682,88.356214,0,,-0.629424045,-0.248412975,1
Triangular Park Sarbojanin,22.517978,88.357962,"Sarat Chatterjee Park, Rash Behari Avenue, Manoharpukur, Kolkata - 700029, WB, India",CCU-S,cSL76D5,22.517978,88.357962,0,,-0.639818805,-0.199979991,1
Kidderpore 75 Pally,22.540058,88.325711,"Hari Sabha Road, Ward 77, Kolkata - 700022, WB, India",CCU-S,PWIhO3w,22.540058,88.325711,0,,-0.313801349,-1.093579631,3
Kidderpore Udayan,22.545121,88.321484,"Hemchandra Street, Watganj, Kolkata - 700023, WB, India",CCU-S,yd8LjxZ,22.545121,88.321484,0,,-0.239044719,-1.210699896,3
Kidderpore Sarbojanin Durgotsab,22.538145,88.3251,"Kidderpore Sarbojanin, Manastala Lane, Watganj, Kolkata - 700023, WB, India",CCU-S,vAgmlAO,22.538145,88.3251,0,,-0.342047336,-1.110509009,3
Lake Garden People's Association,22.506461,88.35646,"Lake Gardens Peoples Association, Ward 93, Kolkata - 700045, WB, India",CCU-S,bg1CFMt,22.506461,88.35646,0,,-0.809870573,-0.241596891,1
Santoshpur Avenue South,22.49083,88.380316,"Baghajatin, Kolkata - 700075, WB, India",CCU-S,mZCN7fs,22.49083,88.380316,0,,-1.040666717,0.41939697,1
Putiary Club,22.480153,88.342985,"Paschim Putiary, Kolkata - 700040, WB, India",CCU-S,h526UER,22.480153,88.342985,0,,-1.198315647,-0.614957567,1
Bandhusree,22.493447,88.316485,"Behala, Kolkata - 700034, WB, India",CCU-S,AOmtJQF,22.493447,88.316485,0,,-1.00202597,-1.349210473,3
4 No Milani,22.477933,88.37235,"Vidyasagar Park and Playground, Vidyasagar Colony, Naktala, Ward 100, Kolkata - 700047, WB, India",CCU-S,nM3gMIT,22.477933,88.37235,0,,-1.231094576,0.198677776,1
Janmangal Samiti,22.518097,88.341547,"Kalighat Road, Bhowanipore, Kolkata - 700026, WB, India",CCU-S,L3QqgDa,22.518097,88.341547,0,,-0.638061736,-0.654801178,1
22 Palli Northern Park,22.53544,88.349884,"Bhowanipore, Kolkata - 700020, WB, India",CCU-S,JOPdJ4O,22.53544,88.349884,0,,-0.381987427,-0.423802443,1
SB Park - Thakurpukur,22.46724,88.308612,"Thakurpukur, Kolkata - 700063, WB, India",CCU-S,euBrBAg,22.46724,88.308612,0,,-1.388979751,-1.567352855,3
Selimpur Club,22.50493,88.370537,"Kasba, Kolkata - 700031, WB, India",CCU-S,mGyuXks,22.50493,88.370537,0,,-0.832476222,0.148443794,1
Bhawanipur 75 Pally,22.5332948,88.3454998,"Debendra Ghosh Road, Bhowanipore, Kolkata - 700025, WB, India",CCU-S,m6vcLTY,22.5332948,88.3454998,0,,-0.413661913,-0.545278352,1
Sabarna Roychoudhury Atchala Temple,22.480011,88.306558,"F8J4+2JP, Sakher Bazar, Sabarna Para Rd, Subodh Pally, Paschim Barisha, Kolkata, West Bengal 700008",CCU-S,x4ie8ed,22.480011,88.306558,0,,-1.200412317,-1.624264382,3
Saborna Roychoudhury(Borobari) Durga Puja Area,22.479964,88.311034,"700008, Barisha Baro Bari Rd, Bose Para, Purba Barisha, Kolkata, West Bengal 700008",CCU-S,xlBVStr,22.479964,88.311034,0,,-1.201106286,-1.50024491,3
Amarendra Bhavan,22.501385,88.318826,"4/1, Roy Bahadur Rd, Auddy Bagan Basti, Behala, Kolkata, West Bengal 700034
",CCU-S,sAXtMFZ,22.501385,88.318826,0,,-0.884819151,-1.284346848,3
Sonar Durga Bari,22.499776,88.314599,"56, Brahmo Samaj Road, Behala, 9, Kedar Chatterjee Ln, New Bakshi Bagan, Bakshi Bagan, Behala, Kolkata, West Bengal 700034",CCU-S,YUUT8b7,22.499776,88.314599,0,,-0.908576492,-1.401467114,3
Mullick Bari Pujo (Ranjit & Koel Mullick),22.533559,88.349158,"25A,C, Mohini Mohan Rd, Jadubabur Bazar, Bhowanipore, Kolkata, West Bengal 700020
",CCU-S,ee0zgZM,22.533559,88.349158,0,,-0.409760925,-0.443918201,1
De bari Durga Puja,22.535065,88.342072,"26/E, Chandra Nath Chatterjee St, Bhowanipore, Kolkata, West Bengal 700025",CCU-S,ZXPAVMU,22.535065,88.342072,0,,-0.387524409,-0.640254658,1
Kali Mohan Ghosh Roy Blue Durga,22.51265,88.350022,"Kalighat, Kolkata, West Bengal",CCU-S,LZxfovv,22.51265,88.350022,0,,-0.718488235,-0.419978786,1
Ichapur Sawamiji Sangha,22.592112,88.311569,"Ichapur Canel Side, Purbapara,Howrah, India 711104",HWH,yE5aoYG,22.592112,88.311569,0,,0.45479071,-1.485421314,3
Kamardanga Sisu Sangha Durga Puja,22.595466,88.304097,"Kamardanda,Santragachi,Howrah-711104",HWH,hwsZrOL,22.595466,88.304097,0,,0.50431347,-1.692452926,3
Chakpara Jubak Brinda Sarbojanin Durgotsav,22.615008,88.317546,"Liluah, Chakpara, West Bengal 711204",HWH,f85qYcK,22.615008,88.317546,0,,0.792856637,-1.319812649,4
Taltala Shakti Mandir,22.614742,88.351134,"Guha Rd, Vivekananda Colony, Ghusuri, Howrah, West Bengal 711107",HWH,FuUpnlo,22.614742,88.351134,0,,0.788929072,-0.389167872,4
Olabibitala Sarbojanin Durgotsav,22.575337,88.31508,"4, Olabibitala Ln, Naora, Shibpur, Howrah, West Bengal 711104",HWH,yRZ9tQv,22.575337,88.31508,0,,0.207103082,-1.388139731,3
Ram Lochon Shaire Street Barowari (Shitala Mandir),22.624524,88.359602,"Belur, Math, Howrah, West Bengal 711202",HWH,L3QRkbz,22.624524,88.359602,0,,0.933363073,-0.154539434,4
Ghoshpara Sankalpa Sangha Durga Puja,22.585493,88.313691,"7 Fakir Chand Ghosh Lane, Howrah-711104",HWH,XHQZVQ6,22.585493,88.313691,0,,0.3570593,-1.426625666,3
Nabanagar Sarbojanin Durgotsav,22.579701,88.245946,"Duillya Nabanagar Badamatala, Howrah, India 711302",HWH,BiKWDFD,22.579701,88.245946,0,,0.271538778,-3.303680877,3
Ghoshpara Young Stars Durga Puja,22.583522,88.310944,"30/34 Baruipara 1St Bye Lane, Santragachi, Howrah-711104",HWH,EMyUIn7,22.583522,88.310944,0,,0.327956926,-1.502738599,3
Torpedo Welfare Society,22.571863,88.312779,"Binod Behari Halder Ln, Naora, Shibpur, Howrah, West Bengal 711102",HWH,SiItT6H,22.571863,88.312779,0,,0.155808488,-1.451895049,3
Howrah Anusilan Samity,22.576873,88.325253,"64 63, Gopal Banerjee Ln, Naora, Shibpur, Howrah, West Bengal 711102",HWH,h8283Ju,22.576873,88.325253,0,,0.229782557,-1.106269738,3
Nabanagar Badamtala Sarbojanin Durgotsab,22.578775,88.245807,"Howrah,, Andul Mauri, Duillya, Howrah, West Bengal 711302",HWH,WGJU3lW,22.578775,88.245807,0,,0.257866126,-3.307532242,3
Banerjee Bagan Sarbojanin Durgotsab,22.608067,88.34801,"21, Banerjee Bagan Ln, Salkia, Howrah, West Bengal 711106",HWH,8xSxEcg,22.608067,88.34801,0,,0.690370806,-0.475726591,4
Kazibagan Lane Social Welfare Association,22.576241,88.306021,"78/5/23, Thakur Ramkrishna Ln, Chatterjihat, Shibpur, Howrah, West Bengal 711104",HWH,zatjLpR,22.576241,88.306021,0,,0.220450898,-1.639143394,3
Jaynarayan Santra Lane Milan Mandir,22.582504,88.331084,"48 Jaynarayan Santra Lane, Howrah, 711101",HWH,Qx5uDKc,22.582504,88.331084,0,,0.312925868,-0.944706391,4
Bagbadini Bayam Samity,22.584392,88.327829,"10, Lakshman Das Lane, Kadam Tala, Howrah, West Bengal 711101",HWH,UOrf74B,22.584392,88.327829,0,,0.340802723,-1.034894814,4
Bankra Yuba Sanmilani,22.599971,88.284537,"Satashi Pal Para, Old Jagacha, Howrah, West Bengal 711104",HWH,Kin03Ev,22.599971,88.284537,0,,0.570831072,-2.234414693,3
Brindabon Netaji Balak Sangha,22.585947,88.317319,"5,, 11/4, Brindaban Mullick Ln, Bantra, Ichapur, Howrah, West Bengal 711104",HWH,rdvc2SK,22.585947,88.317319,0,,0.363762738,-1.326102287,3
Uttar Bantra Kumar Para Baroary Samity,22.597521,88.323886,"2, Sarat Dutta Lane, Kadamtala, Howrah-711101",HWH,ir0ri8r,22.597521,88.323886,0,,0.534656128,-1.144146105,4
AGRADOOT DURGA MANDIR,22.56999,88.311158,"700,, Sarat Chatterjee Rd, Mandirtala, Naora, Shibpur, Howrah, West Bengal 711102",HWH,1JpYdZu,22.56999,88.311158,0,,0.128153112,-1.496809161,3
Uttar Salkia Sarbojanain Durgotsav,22.608865,88.347917,"120/1, Sashi Bhushan Mukherjee Lane Salkia, Ghusuri, Howrah, West Bengal 711106",HWH,DQdGzdV,22.608865,88.347917,0,,0.702153502,-0.478303404,4
Bally Deshbandhu Club Durga Puja Committee (Bally House),22.644727,88.351644,"368, Grand Trunk Rd, Bally, Howrah, West Bengal 711201",HWH,ayFgPeL,22.644727,88.351644,0,,1.231666093,-0.375036967,4
Uttar Khurut Barwari,22.584324,88.323836,"J. N. B., Jainarayan Babu Ananda Datta Lane, Kadam Tala, Howrah, West Bengal 711101",HWH,S1I9nBN,22.584324,88.323836,0,,0.339798683,-1.145531488,3
Bantra Sammilani,22.597341,88.318765,"43, Chatterjee Para Ln, Tikiapara, Howrah, West Bengal 711101",HWH,Qhw2g0j,22.597341,88.318765,0,,0.531998377,-1.286037015,3
New Surya Sangha Rajchandrapur,22.654429,88.322278,"Rajchandrapur, Bally, Howrah, West Bengal 711205",HWH,7dgJti2,22.654429,88.322278,0,,1.374918872,-1.188700017,4
Ichapur Bayam Samity Durga Puja,22.590818,88.306623,"Ichapur Majher Para, Santragachi, Howrah-711104",HWH,dK6X2D4,22.590818,88.306623,0,,0.435684433,-1.622463384,3
Salkia Chatra Bayam Samity,22.594359,88.345369,"134, Salkia School Rd, Salkia, Howrah, West Bengal 711106",HWH,xWuCAgZ,22.594359,88.345369,0,,0.487968302,-0.548902513,4
Salkia Sitalatala Sarbojanin Durgotsab [Salkia Yuba Sangha Durga Puja],22.605696,88.34681,"20, Bhuban Mukherjee Lane, Howrah- 711106",HWH,I7S9zzj,22.605696,88.34681,0,,0.655362319,-0.50897578,4
Bantra Sarbojanin Durgotsav,22.5935,88.322085,"Kadamtala, Tikiapara, Howrah, West Bengal 711101",HWH,PIU0yxn,22.5935,88.322085,0,,0.475284923,-1.194047595,3
Beniapara Sarbojanin Durgatsav,22.58417,88.331142,"12, Sadar Boxi Lane, Howrah, India 711101",HWH,RQhm8RL,22.58417,88.331142,0,,0.33752483,-0.943099347,4
Shibaji Sangha Park,22.588545,88.307326,"1, 2, 4, Kedar Bhattacharjee Ln, Ichapur, Howrah, West Bengal 711104",HWH,8nIxlqG,22.588545,88.307326,0,,0.402122944,-1.602984902,3
Kamardanga Sitalatala Barowari Durga Puja,22.595933,88.30361,"Kamardanga Road, Kamardanga, Ichapur, Howrah, West Bengal 711104",HWH,2dydiHj,22.595933,88.30361,0,,0.511208858,-1.705946554,3
Kalyan Pally Sarbojanin Durgotsab Committee,22.563819,88.313908,"11/20, Balai Mistry Ln, Bataitala, Kazipada, Shalimar, Howrah, West Bengal 711103",HWH,DVfiK5L,22.563819,88.313908,0,,0.037036548,-1.420613104,3
Howrah Seva Sangha,22.586443,88.320503,"1,, 123/4, Narasingha Dutta Rd, Kadam Tala, Howrah, West Bengal 711101",HWH,3l65jZn,22.586443,88.320503,0,,0.371086319,-1.237881108,3
Salap Utsahi Sangha,22.614886,88.266437,"Salap, Domjur, Howrah, West Bengal 711409",HWH,vlbydin,22.614886,88.266437,0,,0.791055273,-2.735923282,3
Halderpara Friends Association,22.570389,88.313816,31/10/1 HALDER PARA LANE HOWRAH-711101,HWH,hL0oUqv,22.570389,88.313816,0,,0.13404446,-1.423162209,3
Salkia Sadharan Durga Puja (Jatadhari Park),22.604112,88.344719,"102/1/1, Sambhu Halder Lane, Babudanga, Bandhaghat, Mali Panchghara, Howrah, West Bengal 711106",HWH,aMgdLrz,22.604112,88.344719,0,,0.63197411,-0.56691249,4
Andul Dutta Chaudhury Bari Durga Puja,22.584944,88.232921,"Dutta Chaudhury Bari Ln, Andul, Argari, West Bengal 711302",HWH,ILTlHef,22.584944,88.232921,0,,0.348953159,-3.664573108,3
Howrah Jatiya Sevadal Club,22.588634,88.328358,"40/2, IR Belilious Ln, Kadam Tala, Howrah, West Bengal 711101",HWH,bzmkOHN,22.588634,88.328358,0,,0.403437054,-1.020237463,4
Shibpur Nimtala Barwari,22.571335,88.311199,"68, Kashinath Chatterjee Ln, Mandirtala, Naora, Shibpur, Howrah, West Bengal 711102",HWH,GZIQdSy,22.571335,88.311199,0,,0.148012418,-1.495673147,3
Batore 41 er Pally Durga Puja,22.577778,88.298761,"10/3, Baksara Rd, Betore, Baruipara, Ichapur, Howrah, West Bengal 711104",HWH,a9WBCwG,22.577778,88.298761,0,,0.243145139,-1.840300982,3
Howrah Tarun Samity,22.576145,88.32661,"Dr Gangadhar Mukherjee Rd, Naora, Shibpur, Howrah, West Bengal 711102",HWH,j366Sbv,22.576145,88.32661,0,,0.219033431,-1.068670448,3
Ichapur Mitali Sangha Durga Puja,22.593512,88.306956,"Ichapur Uttar Paschim Para, Howrah-711104",HWH,lqzxq8B,22.593512,88.306956,0,,0.475462107,-1.613236735,3
Bally Jora-Aswathatala Sarbojonin,22.64695,88.341847,"78, Goswami Para Rd, Bally, Howrah, West Bengal 711201",HWH,IMezYx9,22.64695,88.341847,0,,1.264489318,-0.64648888,4
Dharmatala Palli Bashi Brinda Club,22.605473,88.341941,"Salkia, 10, Dharmatala Rd, Salkia, Howrah, West Bengal 711106",HWH,HQVqDYl,22.605473,88.341941,0,,0.652069661,-0.643884361,4
Adarsha Sangha Sarbojanin,22.591235,88.300301,"Sastitala, 711104, Howrah Mangol Hat, Santragachi, Ramrajatala, Howrah, West Bengal 711104",HWH,uOPTLSr,22.591235,88.300301,0,,0.441841556,-1.797631191,3
Ambagan Durga Puja,22.590099,88.240726,"Kamrangu, Andul, Mahiari, West Bengal 711302",HWH,ChuE0NB,22.590099,88.240726,0,,0.425068195,-3.448314846,3
Ghas Bagan,22.591923,88.343468,"Howrah Maidan, Howrah - 711101, WB, India",HWH,SutsB5e,22.591923,88.343468,0,,0.452000071,-0.601574769,4
Kamardanga Sitalatala - Howrah,22.596292,88.302353,"Howrah - 711112, WB, India",HWH,JPzB39F,22.596292,88.302353,0,,0.516509594,-1.740775079,3
Arupara Milan Sangha - Howrah,22.597847,88.300949,"Howrah - 711112, WB, India",HWH,4dxCjlJ,22.597847,88.300949,0,,0.53946961,-1.779676629,3
